,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
400,400,1.0,0.4329,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(28, 1), (112, 1), (330, 1), (628, 1), (676, 1), (886, 1), (887, 1)]"
401,401,1.0,0.7774,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(256, 1), (466, 1)]"
402,402,2.0,0.4667,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(51, 1), (494, 1), (589, 1), (888, 1)]"
403,403,1.0,0.5922,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(368, 1), (429, 1), (589, 1), (610, 1), (620, 2), (883, 1), (888, 1)]"
404,404,2.0,0.7734,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(589, 1), (622, 1)]"
405,405,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
406,406,0.0,0.8,"link, full, check, bike, bio, profile, video, race, build, detail","[(3, 1), (100, 1), (342, 1)]"
407,407,1.0,0.8972,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(359, 1), (610, 1), (889, 1), (890, 1), (891, 1), (892, 1)]"
408,408,1.0,0.775,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(487, 1), (893, 1)]"
409,409,0.0,0.7746,"link, full, check, bike, bio, profile, video, race, build, detail","[(158, 1), (516, 1)]"
410,410,1.0,0.7145,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(74, 1), (429, 1), (484, 1), (486, 1), (686, 1), (894, 1)]"
411,411,0.0,0.5014,"link, full, check, bike, bio, profile, video, race, build, detail","[(2, 1), (157, 1), (181, 1), (205, 1)]"
412,412,2.0,0.5517,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(24, 1), (36, 1), (127, 1), (319, 1), (895, 1)]"
413,413,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
414,414,1.0,0.516,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (88, 1), (157, 1), (503, 1), (799, 1), (896, 1)]"
415,415,0.0,0.7761,"link, full, check, bike, bio, profile, video, race, build, detail","[(89, 1), (91, 1)]"
416,416,0.0,0.8789,"link, full, check, bike, bio, profile, video, race, build, detail","[(464, 1), (896, 1), (897, 1), (898, 1), (899, 1)]"
417,417,1.0,0.5717,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(28, 1), (46, 1), (216, 1), (465, 1), (466, 1), (468, 1), (487, 1), (490, 1), (686, 1), (767, 1), (900, 1), (901, 1), (902, 1), (903, 1), (904, 2), (905, 1)]"
418,418,1.0,0.8799,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(73, 1), (88, 1), (254, 1), (429, 1), (866, 1)]"
419,419,1.0,0.7595,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(14, 1), (17, 1), (86, 1), (88, 1), (272, 1), (683, 1), (794, 1), (864, 1), (906, 1)]"
420,420,0.0,0.4604,"link, full, check, bike, bio, profile, video, race, build, detail","[(95, 1), (216, 1), (429, 2), (869, 1), (870, 1), (871, 1), (872, 1), (873, 1), (874, 1), (875, 1)]"
421,421,0.0,0.9103,"link, full, check, bike, bio, profile, video, race, build, detail","[(95, 1), (282, 1), (876, 1), (877, 1), (878, 1), (879, 1), (880, 1)]"
422,422,0.0,0.8657,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (91, 1), (95, 1), (96, 1)]"
423,423,1.0,0.7531,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(91, 1), (193, 1), (444, 1), (881, 1)]"
424,424,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
425,425,2.0,0.9337,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(49, 1), (62, 1), (63, 1), (173, 1), (192, 1), (649, 1), (907, 1), (908, 1), (909, 1), (910, 1), (911, 1)]"
426,426,1.0,0.959,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(6, 1), (26, 1), (36, 1), (71, 1), (127, 1), (196, 1), (233, 1), (377, 1), (414, 1), (428, 1), (746, 1), (793, 1), (795, 1), (799, 1), (912, 1), (913, 1), (914, 1), (915, 1)]"
427,427,2.0,0.6618,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(916, 1)]"
428,428,1.0,0.9028,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(14, 1), (196, 1), (558, 1), (563, 1), (866, 2)]"
429,429,0.0,0.7618,"link, full, check, bike, bio, profile, video, race, build, detail","[(435, 1), (732, 1), (826, 1), (917, 1)]"
430,430,0.0,0.8866,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (36, 1), (79, 1), (96, 1), (515, 1)]"
431,431,0.0,0.666,"link, full, check, bike, bio, profile, video, race, build, detail","[(821, 1)]"
432,432,1.0,0.9146,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(2, 1), (14, 1), (24, 1), (36, 1), (156, 1), (196, 1), (601, 1), (918, 1)]"
433,433,2.0,0.902,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3, 1), (7, 1), (205, 1), (223, 1), (633, 1), (756, 1), (863, 1), (919, 1)]"
434,434,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
435,435,1.0,0.7153,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(127, 1), (196, 1), (551, 1), (683, 1), (866, 1)]"
436,436,2.0,0.6758,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(2, 1), (193, 1), (265, 1), (271, 1), (305, 1), (307, 1), (590, 1), (920, 1)]"
437,437,2.0,0.6528,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(483, 1)]"
438,438,1.0,0.6404,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(88, 1), (282, 1), (866, 1), (921, 1), (922, 1)]"
439,439,0.0,0.8809,"link, full, check, bike, bio, profile, video, race, build, detail","[(28, 1), (86, 1), (88, 1), (95, 1), (922, 1)]"
440,440,1.0,0.9022,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(193, 1), (429, 1), (870, 1), (871, 1), (923, 1), (924, 1)]"
441,441,1.0,0.5908,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(158, 1), (193, 1), (271, 1), (281, 1), (886, 1)]"
442,442,0.0,0.8658,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (91, 1), (96, 1)]"
443,443,1.0,0.8655,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(925, 1), (926, 1), (927, 1), (928, 1)]"
444,444,1.0,0.6795,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(24, 1), (66, 1), (196, 1), (233, 1), (393, 1), (541, 1), (918, 1)]"
445,445,1.0,0.7911,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(142, 1), (547, 1), (785, 1), (918, 1), (929, 1), (930, 1), (931, 1)]"
446,446,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
447,447,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
448,448,2.0,0.8721,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(157, 1), (363, 1), (427, 1), (665, 1), (932, 1), (933, 1), (934, 1)]"
449,449,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
450,450,0.0,0.6611,"link, full, check, bike, bio, profile, video, race, build, detail","[(935, 1)]"
451,451,1.0,0.5638,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(558, 1), (863, 1), (866, 1), (936, 1)]"
452,452,0.0,0.8692,"link, full, check, bike, bio, profile, video, race, build, detail","[(26, 1), (116, 1), (329, 1), (377, 1), (503, 1)]"
453,453,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
454,454,0.0,0.4822,"link, full, check, bike, bio, profile, video, race, build, detail","[(18, 1), (40, 1), (46, 1), (112, 1), (152, 1), (313, 1), (489, 1), (937, 1)]"
455,455,0.0,0.8324,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (96, 1), (188, 1)]"
456,456,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
457,457,1.0,0.652,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1)]"
458,458,0.0,0.9535,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (26, 1), (46, 1), (79, 1), (96, 1), (124, 1), (153, 1), (190, 1), (313, 1), (378, 1), (568, 1), (711, 1), (806, 1), (938, 1), (939, 1)]"
459,459,1.0,0.6235,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(940, 1)]"
460,460,2.0,0.9106,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(71, 1), (220, 1), (280, 1), (667, 1), (941, 1), (942, 1), (943, 1)]"
461,461,2.0,0.6645,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(944, 1)]"
462,462,1.0,0.7692,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(945, 1), (946, 1)]"
463,463,1.0,0.6521,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1)]"
464,464,0.0,0.8985,"link, full, check, bike, bio, profile, video, race, build, detail","[(46, 1), (79, 1), (96, 1), (188, 1), (477, 1), (670, 1)]"
465,465,1.0,0.6236,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(940, 1)]"
466,466,0.0,0.6756,"link, full, check, bike, bio, profile, video, race, build, detail","[(28, 1), (31, 1), (46, 1), (73, 1), (146, 1), (209, 1), (318, 1), (429, 1), (548, 1), (947, 1), (948, 1), (949, 1), (950, 1)]"
467,467,2.0,0.6598,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(7, 1)]"
468,468,1.0,0.6544,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(7, 1), (61, 1), (119, 1)]"
469,469,1.0,0.7621,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(0, 1), (6, 1), (7, 1), (11, 1), (13, 3), (18, 1), (20, 4), (24, 1), (28, 1), (40, 1), (41, 1), (46, 5), (47, 1), (51, 1), (52, 1), (53, 1), (61, 1), (63, 1), (71, 2), (73, 1), (79, 4), (85, 1), (88, 5), (89, 3), (91, 1), (96, 5), (98, 1), (103, 2), (116, 1), (118, 1), (119, 2), (121, 1), (124, 1), (127, 1), (141, 1), (145, 1), (155, 1), (157, 2), (158, 1), (160, 1), (164, 1), (165, 1), (174, 1), (181, 1), (182, 1), (188, 3), (190, 1), (196, 1), (197, 1), (205, 1), (211, 1), (219, 1), (220, 1), (222, 1), (223, 2), (228, 2), (236, 1), (238, 1), (262, 1), (280, 3), (303, 1), (307, 1), (308, 1), (331, 1), (363, 1), (370, 2), (378, 1), (387, 1), (393, 2), (397, 1), (418, 1), (423, 1), (427, 2), (428, 2), (429, 3), (446, 1), (462, 1), (465, 1), (477, 1), (483, 1), (492, 1), (503, 3), (518, 2), (521, 1), (534, 1), (541, 1), (543, 1), (548, 3), (558, 1), (567, 1), (568, 1), (570, 1), (597, 1), (600, 1), (601, 2), (610, 1), (649, 1), (686, 2), (727, 1), (826, 1), (837, 1), (841, 1), (864, 1), (866, 1), (940, 1), (943, 1), (945, 2), (946, 2), (951, 1), (952, 1), (953, 1), (954, 1), (955, 2), (956, 1), (957, 1), (958, 1), (959, 1), (960, 1), (961, 1), (962, 1), (963, 1), (964, 1), (965, 1), (966, 1), (967, 1), (968, 1), (969, 1), (970, 1), (971, 1), (972, 1), (973, 1), (974, 1), (975, 1), (976, 1), (977, 1), (978, 1), (979, 1), (980, 1), (981, 2), (982, 1), (983, 1), (984, 1), (985, 1), (986, 1), (987, 1), (988, 1), (989, 1), (990, 1), (991, 1), (992, 1), (993, 1), (994, 1), (995, 1), (996, 1), (997, 1), (998, 1), (999, 1), (1000, 1), (1001, 1), (1002, 2), (1003, 1), (1004, 1), (1005, 1), (1006, 1)]"
470,470,0.0,0.8324,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (96, 1), (188, 1)]"
471,471,0.0,0.6662,"link, full, check, bike, bio, profile, video, race, build, detail","[(604, 1)]"
472,472,2.0,0.5732,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(157, 1), (280, 1)]"
473,473,0.0,0.8306,"link, full, check, bike, bio, profile, video, race, build, detail","[(381, 1), (1007, 1), (1008, 1)]"
474,474,0.0,0.8884,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (89, 1), (96, 1), (1008, 1)]"
475,475,0.0,0.6613,"link, full, check, bike, bio, profile, video, race, build, detail","[(1009, 1)]"
476,476,1.0,0.6691,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(26, 1), (45, 1), (370, 1), (428, 1), (581, 1), (1010, 1)]"
477,477,1.0,0.4992,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (36, 1), (71, 1), (86, 1), (306, 1), (383, 1), (1011, 1)]"
478,478,2.0,0.7742,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(7, 1), (1012, 1)]"
479,479,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
480,480,0.0,0.666,"link, full, check, bike, bio, profile, video, race, build, detail","[(1013, 1)]"
481,481,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
482,482,0.0,0.9148,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (40, 1), (79, 1), (96, 1), (313, 1), (378, 1), (940, 1)]"
483,483,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
484,484,2.0,0.601,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(429, 1), (548, 1), (840, 1), (841, 1), (1014, 1), (1015, 1), (1016, 1), (1017, 1), (1018, 1), (1019, 1)]"
485,485,2.0,0.4672,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(7, 1), (30, 1), (46, 1), (73, 1), (157, 1)]"
486,486,0.0,0.6348,"link, full, check, bike, bio, profile, video, race, build, detail","[(85, 1), (88, 1), (89, 1), (182, 1), (541, 1), (871, 1), (1020, 1)]"
487,487,0.0,0.587,"link, full, check, bike, bio, profile, video, race, build, detail","[(88, 1), (89, 1), (160, 1)]"
488,488,0.0,0.8761,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (63, 1), (79, 1), (89, 1), (96, 1), (1021, 1)]"
489,489,1.0,0.9584,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(36, 1), (45, 1), (76, 1), (236, 1), (601, 1), (650, 1), (751, 1), (1022, 1), (1023, 1), (1024, 1), (1025, 1), (1026, 1), (1027, 1), (1028, 1), (1029, 1), (1030, 1), (1031, 1), (1032, 1), (1033, 1), (1034, 1)]"
490,490,2.0,0.4826,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(47, 1), (49, 1), (71, 1), (393, 1), (416, 1), (686, 1), (1034, 1), (1035, 1)]"
491,491,0.0,0.5446,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (24, 2), (79, 1), (96, 1), (188, 1), (190, 1), (196, 1), (222, 1), (228, 1), (519, 1), (601, 1), (604, 1), (857, 1), (1036, 1), (1037, 1), (1038, 1), (1039, 1)]"
492,492,1.0,0.8866,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(310, 1), (570, 1), (739, 1), (912, 1), (1040, 1)]"
493,493,1.0,0.6067,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (36, 1), (49, 1), (53, 1), (377, 1), (418, 1), (548, 1), (720, 1), (785, 1), (1034, 1), (1041, 1), (1042, 1), (1043, 1)]"
494,494,2.0,0.8769,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(13, 1), (264, 1), (589, 1), (1044, 1), (1045, 2)]"
495,495,0.0,0.5718,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (96, 1), (116, 1), (541, 1), (1034, 1), (1046, 1), (1047, 1), (1048, 1)]"
496,496,0.0,0.6637,"link, full, check, bike, bio, profile, video, race, build, detail","[(1048, 1)]"
497,497,0.0,0.5788,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (96, 1), (656, 1), (1034, 1), (1047, 1)]"
498,498,0.0,0.9274,"link, full, check, bike, bio, profile, video, race, build, detail","[(73, 1), (511, 1), (548, 1), (785, 1), (1049, 1), (1050, 1), (1051, 1), (1052, 1), (1053, 1)]"
499,499,1.0,0.5244,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(20, 1), (79, 1), (96, 1), (103, 1), (188, 1), (228, 1), (381, 1), (487, 1), (599, 1), (604, 1), (839, 1), (1028, 1), (1054, 1), (1055, 1), (1056, 1), (1057, 1)]"
500,500,2.0,0.9287,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(136, 1), (428, 1), (503, 1), (511, 1), (634, 1), (1058, 1), (1059, 1), (1060, 1), (1061, 1), (1062, 1)]"
501,501,2.0,0.598,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(174, 1), (907, 1), (1060, 1), (1063, 1)]"
502,502,1.0,0.4883,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(271, 1), (281, 1), (329, 1), (536, 1), (1050, 1), (1064, 1)]"
503,503,0.0,0.7632,"link, full, check, bike, bio, profile, video, race, build, detail","[(1058, 1), (1065, 1)]"
504,504,0.0,0.8255,"link, full, check, bike, bio, profile, video, race, build, detail","[(1008, 1), (1056, 1), (1066, 1)]"
505,505,1.0,0.6572,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(46, 1), (89, 1), (228, 1), (397, 1), (1057, 1)]"
506,506,0.0,0.7766,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (96, 1)]"
507,507,0.0,0.7761,"link, full, check, bike, bio, profile, video, race, build, detail","[(604, 1), (1067, 1)]"
508,508,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
509,509,1.0,0.663,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(182, 1)]"
510,510,0.0,0.868,"link, full, check, bike, bio, profile, video, race, build, detail","[(15, 1), (88, 1), (89, 1), (239, 1), (279, 1), (673, 1), (757, 1)]"
511,511,1.0,0.9569,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(26, 1), (53, 1), (146, 1), (190, 1), (333, 1), (409, 1), (428, 1), (429, 1), (536, 1), (541, 1), (601, 1), (855, 1), (1034, 1), (1068, 1), (1069, 1), (1070, 1)]"
512,512,1.0,0.8235,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(228, 1), (981, 1), (1057, 1)]"
513,513,1.0,0.9355,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(198, 1), (201, 1), (649, 2), (927, 1), (1071, 1), (1072, 1), (1073, 1), (1074, 1), (1075, 1)]"
514,514,0.0,0.866,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (96, 1), (188, 1)]"
515,515,0.0,0.6662,"link, full, check, bike, bio, profile, video, race, build, detail","[(604, 1)]"
516,516,2.0,0.9149,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(85, 1), (205, 1), (280, 1), (307, 1), (1031, 1), (1076, 1), (1077, 1)]"
517,517,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
518,518,0.0,0.4961,"link, full, check, bike, bio, profile, video, race, build, detail","[(13, 1), (53, 1), (88, 1), (128, 1), (851, 1), (1078, 1), (1079, 1)]"
519,519,1.0,0.7693,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(399, 1), (1080, 1)]"
520,520,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
521,521,1.0,0.8071,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(53, 1), (228, 1), (857, 1)]"
522,522,0.0,0.8827,"link, full, check, bike, bio, profile, video, race, build, detail","[(26, 1), (53, 2), (75, 1), (85, 1), (604, 1), (811, 1), (1081, 1), (1082, 1), (1083, 1)]"
523,523,0.0,0.866,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (96, 1), (188, 1)]"
524,524,2.0,0.9474,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(5, 1), (24, 1), (49, 1), (75, 1), (128, 1), (197, 1), (525, 1), (539, 1), (548, 1), (622, 1), (1059, 1), (1084, 1), (1085, 1), (1086, 1), (1087, 1), (1088, 1), (1089, 1)]"
525,525,0.0,0.907,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (89, 1), (96, 1), (656, 1), (733, 1), (1090, 1)]"
526,526,0.0,0.5588,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (96, 1), (116, 1), (128, 1), (480, 1), (1046, 1)]"
527,527,2.0,0.7041,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(7, 1), (146, 1), (157, 1), (429, 1), (932, 1), (1091, 1)]"
528,528,0.0,0.6612,"link, full, check, bike, bio, profile, video, race, build, detail","[(1092, 1)]"
529,529,1.0,0.5199,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(14, 1), (174, 1), (1093, 1)]"
530,530,1.0,0.66,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(1094, 1)]"
531,531,0.0,0.6479,"link, full, check, bike, bio, profile, video, race, build, detail","[(141, 1)]"
532,532,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
533,533,0.0,0.7738,"link, full, check, bike, bio, profile, video, race, build, detail","[(341, 1), (342, 1)]"
534,534,2.0,0.7763,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(343, 1), (344, 1)]"
535,535,2.0,0.6656,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(340, 1)]"
536,536,2.0,0.777,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(345, 1), (346, 1)]"
537,537,0.0,0.5264,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (341, 1), (347, 1), (348, 1), (349, 1), (350, 1)]"
538,538,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
539,539,0.0,0.9191,"link, full, check, bike, bio, profile, video, race, build, detail","[(51, 1), (351, 1), (352, 1), (353, 1), (354, 1), (355, 1), (356, 1), (357, 1), (358, 1), (359, 1), (360, 1)]"
540,540,2.0,0.9038,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(352, 1), (361, 1), (362, 1), (363, 1), (364, 1), (365, 1)]"
541,541,2.0,0.6557,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(366, 1)]"
542,542,1.0,0.7766,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(245, 1), (367, 1)]"
543,543,0.0,0.6981,"link, full, check, bike, bio, profile, video, race, build, detail","[(169, 1), (498, 1), (839, 1)]"
544,544,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
545,545,1.0,0.7625,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(53, 1), (157, 1), (222, 1), (429, 1), (520, 1), (1095, 1)]"
546,546,1.0,0.7863,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(7, 1), (46, 1), (73, 1), (124, 1), (263, 1), (264, 1), (733, 1)]"
547,547,0.0,0.6608,"link, full, check, bike, bio, profile, video, race, build, detail","[(1096, 1)]"
548,548,1.0,0.8687,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(280, 1), (649, 1), (667, 1), (912, 1), (1011, 1), (1097, 1), (1098, 1), (1099, 1), (1100, 1)]"
549,549,1.0,0.8997,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(36, 1), (196, 1), (224, 1), (280, 1), (649, 1), (667, 1), (912, 1), (1097, 1), (1098, 1), (1099, 1), (1100, 1)]"
550,550,1.0,0.8286,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(36, 1), (196, 1), (280, 1), (307, 1), (903, 1), (912, 1), (1097, 1), (1098, 1), (1099, 1), (1101, 1), (1102, 1), (1103, 1)]"
551,551,1.0,0.9172,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(2, 1), (36, 1), (71, 1), (196, 1), (211, 1), (249, 1), (280, 1), (503, 1), (649, 1), (912, 1), (1099, 1), (1104, 1)]"
552,552,2.0,0.855,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(6, 1), (7, 1), (1031, 1), (1097, 1)]"
553,553,0.0,0.7776,"link, full, check, bike, bio, profile, video, race, build, detail","[(2, 1), (24, 3), (36, 4), (86, 3), (127, 1), (136, 2), (168, 1), (223, 3), (264, 1), (414, 1), (443, 1), (463, 1), (491, 2), (607, 1), (650, 1), (758, 1), (767, 1), (912, 1), (1031, 1), (1104, 1), (1105, 1), (1106, 1), (1107, 1), (1108, 1), (1109, 1), (1110, 1), (1111, 1), (1112, 1), (1113, 1), (1114, 1), (1115, 1), (1116, 1), (1117, 1), (1118, 1), (1119, 2), (1120, 1)]"
554,554,2.0,0.6652,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1121, 1)]"
555,555,2.0,0.6993,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(280, 1), (1097, 1)]"
556,556,0.0,0.9653,"link, full, check, bike, bio, profile, video, race, build, detail","[(52, 1), (188, 2), (223, 1), (238, 1), (264, 1), (310, 1), (329, 1), (333, 1), (982, 1), (1122, 1), (1123, 1), (1124, 1), (1125, 1), (1126, 1), (1127, 1), (1128, 1), (1129, 1), (1130, 1), (1131, 1)]"
557,557,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
558,558,0.0,0.7363,"link, full, check, bike, bio, profile, video, race, build, detail","[(322, 1), (1125, 1)]"
559,559,1.0,0.6333,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(46, 1), (79, 1), (96, 1), (144, 1), (188, 1), (296, 1), (470, 1), (599, 1), (603, 1), (1127, 1), (1132, 1), (1133, 1)]"
560,560,0.0,0.8324,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (96, 1), (188, 1)]"
561,561,2.0,0.6628,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(63, 1)]"
562,562,2.0,0.7696,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(7, 1), (118, 1)]"
563,563,0.0,0.506,"link, full, check, bike, bio, profile, video, race, build, detail","[(157, 1), (520, 1), (548, 1), (1134, 1)]"
564,564,1.0,0.9297,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(223, 1), (426, 1), (452, 1), (492, 1), (601, 1), (785, 1), (816, 1), (1135, 1), (1136, 1)]"
565,565,2.0,0.6186,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(182, 1), (1137, 1), (1138, 1)]"
