,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
289,289,0.0,0.9104,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['sunday', 'funday', 'mtblife', 'reevolutionsg', 'santacruzbicyclessg', 'santacruznomad', 'santacruzbronson', 'julianaroubion']"
290,290,3.0,0.9113,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['wishing', 'hindu', 'friends', 'happy', 'deepavali', 'cheers', 'reevolution', 'team']"
291,291,1.0,0.9272,"repost, repostapp, santacruzbicycles, reevolutionsg, santacruzbicyclessg, weekend, bike, mtblife, gojuliana, back","['great', 'see', 'big', 'family', 'morning', 'ride', 'santacruzbicyclessg', 'sundays', 'funday', 'santacruznomad']"
292,292,3.0,0.8893,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['lunarnewyear', 'celebration', 'reevolutionsg', 'yearofdog', 'mtblife', 'huatah']"
293,293,3.0,0.8031,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['cny', 'liondance', 'huatah']"
294,294,3.0,0.9756,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['repost', 'good', 'heart', 'easy', 'knees', 'lot', 'fun', 'enjoyed', 'talking', 'simple', 'joy', 'riding', 'bikes', 'mediacorpokto', 'upcoming', 'tryfactor', 'series', 'big', 'thank', 'reevolutionsg', 'hosting', 'us', 'okto', 'mediacorp', 'mediacorpokto', 'tryfactor', 'ridingbikes', 'mountainbike', 'roadbike', 'reevolutionsg', 'jasonova']"
295,295,3.0,0.8716,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['mtblife', 'ohlinssuspension', 'swedish', 'gold', 'letsdoit']"
296,296,3.0,0.9593,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['completed', 'training', 'legendary', 'swedish', 'suspension', 'masters', 'ohlinsasia', 'ohlinsracing', 'ohlinssingapore', 'bringing', 'best', 'business', 'swedishgold', 'needsnointroduction', 'ohlinsasia', 'ohlinsmtb', 'ohlinssuspension', 'ohlinssingapore']"
297,297,3.0,0.8817,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['national', 'championship', 'local', 'heroes', 'still', 'claim', 'spot', 'podium', 'massive', 'congrats', 'racetogether', 'wintogether', 'mtblife', 'podium', 'goodstart', 'weekend', 'reevolutionsg', 'santacruzbicyclessg']"
298,298,3.0,0.8416,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['champion', 'mtblife', 'reevolutionsg', 'santacruzbicyclessg']"
299,299,1.0,0.9021,"repost, repostapp, santacruzbicycles, reevolutionsg, santacruzbicyclessg, weekend, bike, mtblife, gojuliana, back","['bio', 'read', 'legends', 'remains', 'legends', 'champion', 'reevolutionsg']"
300,300,3.0,0.9443,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['wonderful', 'time', 'yearrrr', 'closed', 'festivities', 'back', 'wrenching', 'wednesday', 'dec', 'merrychristmas', 'happyholidays', 'mtblifestyle', 'reevolutionsg']"
301,301,0.0,0.9617,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['ready', 'take', 'champ', 'shop', 'close', 'early', 'today', 'see', 'next', 'away', 'jan', 'back', 'happy', 'everyone', 'thanks', 'support', 'years', 'happynewyear', 'happyholidays', 'thankyou']"
302,302,3.0,0.9343,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['upgrade', 'bikes', 'time', 'cny', 'mrp', 'hazzard', 'shocks', 'arrived', 'huat', 'gongxifacai', 'mtblife']"
303,303,0.0,0.9745,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['wishing', 'riders', 'prosperous', 'chinese', 'visiting', 'friends', 'family', 'week', 'feb', 'back', 'shop', 'feb', 'please', 'note', 'delay', 'replying', 'messages', 'lion', 'dance', 'performance', 'shop', 'feb', 'come', 'join', 'us', 'ushering', 'gongxifacai', 'pigyear', 'mtblifestyle', 'reevolutionsg']"
304,304,0.0,0.9008,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['night', 'suspension', 'setup', 'champ', 'champion', 'mtblifestyle', 'reevolutionsg']"
305,305,3.0,0.9128,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['sneak', 'peek', 'upcoming', 'bronson', 'build', 'santacruzbicyclessg', 'mtblife', 'reevolutionsg']"
306,306,3.0,0.9478,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['bearing', 'servicing', 'santacruzbronson', 'today', 'bikes', 'come', 'lifetime', 'bearings', 'warranty', 'original', 'owner', 'mtblife', 'reevolutionsg', 'santacruzbicyclessg']"
307,307,2.0,0.9231,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, back, julianabicycles, happy, race","['slacking', 'job', 'replying', 'enquiries', 'dedicated', 'whatsapp', 'number', 'nocalls', 'whatsapponly']"
308,308,1.0,0.9429,"repost, repostapp, santacruzbicycles, reevolutionsg, santacruzbicyclessg, weekend, bike, mtblife, gojuliana, back","['got', 'santacruzbikes', 'bronson', 'built', 'watch', 'full', 'video', 'bio', 'santacruzbicyclessg', 'santacruzbicycles', 'mountainbikes', 'santacruzbronson', 'reevolutionsg']"
309,309,0.0,0.6707,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['training', 'inprogress', 'serve', 'better', 'mtblife', 'changes', 'shop', 'opening', 'hours', 'next', 'week', 'march', 'closed', 'march', 'april', 'open', 'till']"
310,310,0.0,0.87,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['champ', 'goforgold', 'mtblife', 'reevolutionsg', 'battleatbukittimah']"
311,311,3.0,0.9232,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['chilling', 'megatower', 'arrived', 'displayset', 'notforsaleyet', 'canpreorderthough', 'reevolutionsg', 'santacruzmegatower', 'ted']"
312,312,3.0,0.9474,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['taking', 'break', 'today', 'goodfriday', 'wrenching', 'resumes', 'tomorrow', 'usual', 'blessings', 'family', 'happyholidays', 'longweekend', 'mtblife', 'reevolutionsg']"
313,313,3.0,0.9025,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['bike', 'santacruzbicyclessg', 'hightower', 'midweek', 'motivation', 'eyecandy', 'mtblife']"
314,314,3.0,0.9135,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['dream', 'bike', 'looks', 'mtblife', 'santacruzbicyclessg', 'reevolutionsg', 'weekendvibes', 'dreamcometrue']"
315,315,0.0,0.9533,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['take', 'long', 'weekend', 'spend', 'time', 'loved', 'ones', 'go', 'ride', 'back', 'serve', 'tuesday', 'mtblife', 'longweekend', 'peaceful', 'vesakday']"
316,316,3.0,0.9219,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['special', 'megatower', 'build', 'wireless', 'santacruzbicyclessg', 'megatower', 'waytogo', 'mtblife', 'reevolutionsg']"
317,317,0.0,0.9639,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['together', 'muslim', 'friends', 'fasting', 'past', 'month', 'thankful', 'blessings', 'received', 'taking', 'break', 'tomorrow', 'see', 'thursday', 'selamathariraya', 'aidilfitri', 'midweek', 'break', 'wecelebrate', 'multiracial', 'holidays']"
318,318,3.0,0.967,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['back', 'school', 'pretty', 'good', 'always', 'room', 'improvement', 'next', 'monday', 'going', 'training', 'course', 'wo', 'shop', 'back', 'action', 'tuesday', 'see', 'mtblife', 'backtoschool', 'trainingday', 'reevolutionsg', 'mondaynoblue']"
319,319,1.0,0.9356,"repost, repostapp, santacruzbicycles, reevolutionsg, santacruzbicyclessg, weekend, bike, mtblife, gojuliana, back","['proud', 'singaporean', 'many', 'guys', 'might', 'know', 'reevolution', 'actually', 'started', 'small', 'operation', 'winson', 'apartment', 'back', 'still', 'long', 'hair', 'sheer', 'hard', 'work', 'belief', 'big', 'boys', 'slowly', 'built', 'reputation', 'opened', 'small', 'shop', 'partnered', 'best', 'bike', 'brand', 'bicycles', 'expanded', 'shop', 'bringing', 'brands', 'products', 'riders', 'launching', 'online', 'store', 'soon', 'looking', 'back', 'story', 'different', 'singapore', 'story', 'small', 'unknown', 'kampong', 'dream', 'better', 'life', 'hard', 'work', 'tenacity', 'become', 'class', 'country', 'right', 'big', 'nations', 'therefore', 'proud', 'singaporean', 'national', 'fact', 'closed', 'national', 'weekend', 'hope', 'guys', 'good', 'break', 'see', 'tuesday', 'nationalday', 'proud', 'tobe', 'singaporean', 'long', 'weekend', 'holiday', 'mtblife']"
320,320,3.0,0.9394,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['learning', 'time', 'course', 'tomorrow', 'improve', 'skills', 'see', 'guys', 'back', 'thursday', 'mtblife', 'reevolutionsg']"
321,321,0.0,0.9473,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['years', 'started', 'time', 'refresh', 'looking', 'forward', 'future', 'look', 'old', 'reevo', 'family', 'refresh', 'mtblife', 'reevolutionsg']"
322,322,1.0,0.9745,"repost, repostapp, santacruzbicycles, reevolutionsg, santacruzbicyclessg, weekend, bike, mtblife, gojuliana, back","['introducing', 'online', 'store', 'guys', 'shop', 'wherever', 'cuz', 'know', 'morse', 'rd', 'quite', 'ulu', 'adding', 'products', 'online', 'store', 'next', 'months', 'popular', 'items', 'right', 'go', 'check', 'tell', 'us', 'think', 'reevolutionsg', 'mtblife', 'shopify', 'justforu']"
323,323,3.0,0.9607,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['wishing', 'everyone', 'happy', 'deepavali', 'taking', 'monday', 'oct', 'recharge', 'spend', 'time', 'family', 'see', 'back', 'shop', 'tuesday', 'happydeepavali', 'longweekendvibes', 'mtblife', 'happyholidays']"
324,324,0.0,0.9222,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['want', 'keep', 'sunday', 'free', 'trust', 'us', 'details', 'soon', 'watchthisspace']"
325,325,0.0,0.9799,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['meet', 'ride', 'mountain', 'bike', 'heroes', 'sunday', 'nov', 'kent', 'ridge', 'join', 'legendary', 'stevepeat', 'show', 'done', 'shuttle', 'services', 'provided', 'bring', 'bike', 'great', 'time', 'pros', 'ca', 'make', 'sunday', 'got', 'chance', 'meet', 'mon', 'nov', 'shimanocyclingworld', 'mtblife', 'theyarecoming', 'singapore', 'joinus', 'ride', 'santacruzsyndicate', 'reevolutionsg', 'santacruzbicyclessg']"
326,326,3.0,0.9711,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['anyone', 'excited', 'meet', 'steve', 'peat', 'luca', 'shaw', 'sunday', 'know', 'guys', 'want', 'autographs', 'giving', 'apparel', 'let', 'sign', 'remember', 'bring', 'permanent', 'markers', 'linkinbio', 'mtblifestyle', 'stevepeat', 'lucashaw', 'santacruzbicyclessg', 'reevolutionsg']"
327,327,3.0,0.7399,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['santacruzsyndicate', 'checking']"
328,328,1.0,0.9271,"repost, repostapp, santacruzbicycles, reevolutionsg, santacruzbicyclessg, weekend, bike, mtblife, gojuliana, back","['thanks', 'coming', 'ride', 'stevepeat', 'guys', 'awesome', 'santacruzsyndicate', 'mtblifestyle', 'weekend', 'us']"
329,329,3.0,0.948,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['mechanic', 'senior', 'mechanic', 'stevepeat', 'house', 'eyes', 'checking', 'mrraffi', 'bike', 'onenight', 'mechanic', 'moneycantbuy', 'reevolutionsg', 'santacruzbicyclessg']"
330,330,3.0,0.7425,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['shimanocyclingworldsg', 'stevepeat']"
331,331,0.0,0.9357,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['hard', 'goodbye', 'boys', 'especially', 'much', 'fun', 'together', 'comebacksoon', 'forthechilicrab', 'andsomefuninthetrails', 'bringgregandloris']"
332,332,0.0,0.9123,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['missing', 'syndicate', 'boys', 'already', 'watch', 'video', 'shenanigans', 'weekend']"
333,333,3.0,0.9355,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['wind', 'midweek', 'kinda', 'feeling', 'chill', 'vibes', 'afterparty', 'stevepeat', 'mtblifestyle', 'reevolutionsg', 'santacruzbicyclessg']"
334,334,2.0,0.9481,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, back, julianabicycles, happy, race","['unsung', 'heroes', 'ride', 'syndicate', 'shuttling', 'riders', 'infamous', 'vigilante', 'slope', 'thankful', 'mtblifestyle', 'reevolutionsg', 'ridewithsyndicate', 'throwback']"
335,335,3.0,0.9583,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['taking', 'break', 'tomorrow', 'celebrate', 'christmas', 'family', 'friends', 'see', 'guys', 'christmas', 'mtblifestyle', 'reevolutionsg', 'santacruzbicyclessg', 'closed', 'today', 'till', 'thu', 'dec']"
336,336,3.0,0.5361,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['wow', 'felt', 'yesterday', 'flew', 'way', 'california', 'visit', 'family', 'hq', 'earlier', 'friends', 'stevepeat', 'come', 'ride', 'us', 'kentridgepark', 'lot', 'happened', 'indeed', 'starters', 'many', 'chat', 'daniel', 'shop', 'manager', 'laugh', 'danny', 'trejo', 'raffi', 'mrraffi', 'mechanic', 'together', 'built', 'many', 'bikes', 'friendships', 'got', 'see', 'familiar', 'faces', 'seen', 'long', 'time', 'opened', 'little', 'online', 'store', 'help', 'guys', 'shop', 'better', 'know', 'location', 'little', 'ulu', 'riders', 'eagle', 'eyed', 'ones', 'notice', 'got', 'logo', 'branding', 'well', 'keep', 'times', 'despite', 'stuff', 'changes', 'still', 'reevolution', 'guys', 'know', 'want', 'build', 'best', 'bikes', 'fun', 'riding', 'putting', 'tools', 'tomorrow', 'see', 'jan', 'right', 'thank', 'part', 'reevo', 'family', 'reevolutionsg', 'santacruzbicyclessg', 'bang', 'welcome', 'mtblife']"
337,337,0.0,0.9568,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['getting', 'chinese', 'mood', 'shop', 'visiting', 'families', 'tomorrow', 'next', 'thursday', 'come', 'join', 'us', 'lion', 'dance', 'performance', 'huat', 'together']"
338,338,0.0,0.9737,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['ok', 'guys', 'officially', 'marchradness', 'ride', 'concepts', 'want', 'fly', 'friend', 'lake', 'tahoe', 'epic', 'days', 'riding', 'hanging', 'athletes', 'crew', 'enter', 'lifetime', 'chance', 'join', 'party', 'bio', 'dun', 'bojio', 'better', 'share', 'jio', 'friends']"
339,339,0.0,0.9564,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['marchradness', 'still', 'happening', 'still', 'time', 'win', 'trip', 'lifetime', 'lake', 'tahoe', 'join', 'ride', 'concepts', 'party', 'enter', 'http', 'maigongbojio']"
340,340,0.0,0.5497,"repostapp, reevolutionsg, repost, mtblife, santacruzbicycles, back, weekend, santacruzbicyclessg, bike, us","['pro', 'tips', 'winning', 'ride', 'concepts', 'marchradness', 'lucky', 'draw', 'follow', 'facebook', 'chances', 'follow', 'twitter', 'chances', 'follow', 'instagram', 'chances', 'subscribe', 'youtube', 'chances', 'means', 'stack', 'everything', 'person', 'gets', 'chances', 'ask', 'ur', 'buddy', 'join', 'chances', 'total', 'easier', 'win', 'strike', 'join', 'draw', 'via', 'bio']"
341,341,2.0,0.9292,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, back, julianabicycles, happy, race","['let', 'fun', 'cycling', 'trails', 'santacruzbicycles', 'santacruzheckler', 'pedalassist', 'feelingexcited', 'letsride', 'mtblifestyle']"
342,342,3.0,0.9803,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['important', 'information', 'know', 'yes', 'shop', 'closed', 'tomorrow', 'till', 'circuitbreaker', 'yes', 'still', 'ride', 'bike', 'yes', 'still', 'contactable', 'whatsapp', 'need', 'help', 'bike', 'yes', 'online', 'store', 'still', 'open', 'yes', 'adding', 'stuff', 'online', 'store', 'stay', 'healthy', 'guys', 'see', 'whole', 'apocalypse', 'stayhome', 'sgunited', 'wewillgetthroughthis']"
343,343,1.0,0.9753,"repost, repostapp, santacruzbicycles, reevolutionsg, santacruzbicyclessg, weekend, bike, mtblife, gojuliana, back","['ok', 'good', 'news', 'guys', 'open', 'bike', 'repairs', 'mondays', 'saturdays', 'noon', 'standard', 'safedistancing', 'measures', 'place', 'retail', 'still', 'browse', 'online', 'store', 'go', 'ride', 'bike', 'jio', 'kakis', 'see', 'guys', 'shop', 'stand', 'away', 'us', 'sgunited']"
344,344,3.0,0.947,"repost, repostapp, santacruzbicycles, reevolutionsg, mtblife, santacruzbicyclessg, bike, gojuliana, julianabicycles, back","['hype', 'bring', 'super', 'ride', 'concepts', 'shoes', 'work', 'available', 'online', 'https', 'ridecncpts', 'rideconceptshoes', 'availablenow', 'reevolutionsg']"
